Kanji°,WaniKani Level°,JLPT°,Joyo Grade¤,Main Freq Rank°,Main Freq Group°,Wiki Freq (2023)†,News Freq (2023)†
款,WaniKani::L60,JLPT::N1,JoyoGrade::XX,1854,Freq::F4,2294,2733
閲,WaniKani::L57,JLPT::N1,JoyoGrade::XX,1855,Freq::F4,1182,1061
雀,WaniKani::XX,JLPT::XX,JoyoGrade::XX,1856,Freq::F4,1570,2304
偵,WaniKani::L31,JLPT::N1,JoyoGrade::XX,1857,Freq::F4,1156,1963
喝,WaniKani::L57,JLPT::N1,JoyoGrade::XX,1858,Freq::F4,2285,1598
敢,WaniKani::L57,JLPT::N1,JoyoGrade::XX,1859,Freq::F4,1829,1682
畠,WaniKani::XX,JLPT::XX,JoyoGrade::XX,1860,Freq::F4,1822,1526
胎,WaniKani::L57,JLPT::N1,JoyoGrade::XX,1861,Freq::F4,1939,1666
酵,WaniKani::L57,JLPT::N1,JoyoGrade::XX,1862,Freq::F4,1648,XXXX
憤,WaniKani::L58,JLPT::N1,JoyoGrade::XX,1863,Freq::F4,2215,1565
豚,WaniKani::L05,JLPT::N1,JoyoGrade::XX,1864,Freq::F4,1953,1609
遮,WaniKani::L57,JLPT::N1,JoyoGrade::XX,1865,Freq::F4,1955,1415
扉,WaniKani::L47,JLPT::N1,JoyoGrade::XX,1866,Freq::F4,1546,1912
硫,WaniKani::L58,JLPT::N1,JoyoGrade::XX,1867,Freq::F4,1747,1655
赦,WaniKani::L58,JLPT::N1,JoyoGrade::XX,1868,Freq::F4,2061,2171
挫,WaniKani::XX,JLPT::XX,JoyoGrade::XX,1869,Freq::F4,2088,2013
挟,WaniKani::L51,JLPT::N2,JoyoGrade::XX,1870,Freq::F4,1619,1487
窃,WaniKani::L58,JLPT::N1,JoyoGrade::XX,1871,Freq::F4,2335,1561
泡,WaniKani::L46,JLPT::N1,JoyoGrade::XX,1872,Freq::F4,2078,1857
瑞,WaniKani::L58,JLPT::N1,JoyoGrade::XX,1873,Freq::F4,1438,2158
又,WaniKani::L51,JLPT::N1,JoyoGrade::XX,1874,Freq::F4,1330,1659
慨,WaniKani::L58,JLPT::N1,JoyoGrade::XX,1875,Freq::F4,2450,2217
紡,WaniKani::L59,JLPT::N1,JoyoGrade::XX,1876,Freq::F4,1958,2428
恨,WaniKani::L47,JLPT::N1,JoyoGrade::XX,1877,Freq::F4,1999,1740
肪,WaniKani::L51,JLPT::N1,JoyoGrade::XX,1878,Freq::F4,2119,2064
扶,WaniKani::L58,JLPT::N1,JoyoGrade::XX,1879,Freq::F4,1861,XXXX
戯,WaniKani::L58,JLPT::N1,JoyoGrade::XX,1880,Freq::F4,1589,2031
伍,WaniKani::XX,JLPT::N1,JoyoGrade::XX,1881,Freq::F4,2178,2201
忌,WaniKani::L59,JLPT::N1,JoyoGrade::XX,1882,Freq::F4,1772,1760
濁,WaniKani::L58,JLPT::N1,JoyoGrade::XX,1883,Freq::F4,2166,2248
奔,WaniKani::L58,JLPT::N1,JoyoGrade::XX,1884,Freq::F4,2013,2337
斗,WaniKani::L44,JLPT::N1,JoyoGrade::XX,1885,Freq::F4,1438,1628
蘭,WaniKani::XX,JLPT::N1,JoyoGrade::XX,1886,Freq::F4,1433,1781
蒲,WaniKani::XX,JLPT::XX,JoyoGrade::XX,1887,Freq::F4,1456,1702
迅,WaniKani::L48,JLPT::N1,JoyoGrade::XX,1888,Freq::F4,2022,2026
肖,WaniKani::L58,JLPT::N1,JoyoGrade::XX,1889,Freq::F4,1880,2364
鉢,WaniKani::L48,JLPT::N1,JoyoGrade::XX,1890,Freq::F4,2025,2055
朽,WaniKani::L58,JLPT::N1,JoyoGrade::XX,1891,Freq::F4,1866,1580
殻,WaniKani::L58,JLPT::N1,JoyoGrade::XX,1892,Freq::F4,1739,2097
享,WaniKani::L58,JLPT::N1,JoyoGrade::XX,1893,Freq::F4,1413,1819
秦,WaniKani::XX,JLPT::N1,JoyoGrade::XX,1894,Freq::F4,1601,2142
茅,WaniKani::XX,JLPT::N1,JoyoGrade::XX,1895,Freq::F4,1883,2165
藩,WaniKani::L58,JLPT::N1,JoyoGrade::XX,1896,Freq::F4,741,2487
沙,WaniKani::L59,JLPT::N1,JoyoGrade::XX,1897,Freq::F4,1230,1866
輔,WaniKani::L52,JLPT::N1,JoyoGrade::XX,1898,Freq::F4,1256,1458
曇,WaniKani::L45,JLPT::N2,JoyoGrade::XX,1899,Freq::F4,2098,1885
媒,WaniKani::L58,JLPT::N1,JoyoGrade::XX,1900,Freq::F4,1602,1815
鶏,WaniKani::L58,JLPT::N1,JoyoGrade::XX,1901,Freq::F4,1872,1091
禅,WaniKani::L18,JLPT::N1,JoyoGrade::XX,1902,Freq::F4,1670,2211
嘱,WaniKani::L58,JLPT::N1,JoyoGrade::XX,1903,Freq::F4,2109,1875
胴,WaniKani::L47,JLPT::N1,JoyoGrade::XX,1904,Freq::F4,1754,1730
粕,WaniKani::XX,JLPT::XX,JoyoGrade::XX,1905,Freq::F4,2365,XXXX
冨,WaniKani::XX,JLPT::XX,JoyoGrade::XX,1906,Freq::F4,1907,1926
迭,WaniKani::L58,JLPT::N1,JoyoGrade::XX,1907,Freq::F4,2480,1873
挿,WaniKani::L47,JLPT::N1,JoyoGrade::XX,1908,Freq::F4,1388,2116
湘,WaniKani::XX,JLPT::XX,JoyoGrade::XX,1909,Freq::F4,1692,1665
嵐,WaniKani::L44,JLPT::N1,JoyoGrade::XX,1910,Freq::F4,1455,1581
椎,WaniKani::L58,JLPT::N1,JoyoGrade::XX,1911,Freq::F4,1596,1852
灘,WaniKani::XX,JLPT::XX,JoyoGrade::XX,1912,Freq::F4,1990,1697
堰,WaniKani::L50,JLPT::XX,JoyoGrade::XX,1913,Freq::F4,2098,2712
獅,WaniKani::XX,JLPT::XX,JoyoGrade::XX,1914,Freq::F4,1804,2068
姜,WaniKani::XX,JLPT::XX,JoyoGrade::XX,1915,Freq::F4,2310,XXXX
絹,WaniKani::L37,JLPT::N1,JoyoGrade::XX,1916,Freq::F4,1955,1946
陪,WaniKani::L58,JLPT::N1,JoyoGrade::XX,1917,Freq::F4,2401,2120
剖,WaniKani::L58,JLPT::N1,JoyoGrade::XX,1918,Freq::F4,2144,1434
譜,WaniKani::L58,JLPT::N1,JoyoGrade::XX,1919,Freq::F4,1260,1818
郁,WaniKani::XX,JLPT::N1,JoyoGrade::XX,1920,Freq::F4,1813,1979
悠,WaniKani::L54,JLPT::N1,JoyoGrade::XX,1921,Freq::F4,1495,1607
淑,WaniKani::L58,JLPT::N1,JoyoGrade::XX,1922,Freq::F4,1975,1828
帆,WaniKani::L58,JLPT::N1,JoyoGrade::XX,1923,Freq::F4,1676,2408
暁,WaniKani::L58,JLPT::N1,JoyoGrade::XX,1924,Freq::F4,1687,2203
鷲,WaniKani::XX,JLPT::XX,JoyoGrade::XX,1925,Freq::F4,1746,1656
傑,WaniKani::L58,JLPT::N1,JoyoGrade::XX,1926,Freq::F4,1712,2168
楠,WaniKani::XX,JLPT::N1,JoyoGrade::XX,1927,Freq::F4,1722,2292
笛,WaniKani::L19,JLPT::N1,JoyoGrade::XX,1928,Freq::F4,1816,1754
芥,WaniKani::XX,JLPT::XX,JoyoGrade::XX,1929,Freq::F4,2140,1761
其,WaniKani::XX,JLPT::XX,JoyoGrade::XX,1930,Freq::F4,2056,XXXX
玲,WaniKani::XX,JLPT::N1,JoyoGrade::XX,1931,Freq::F4,1674,2113
奴,WaniKani::L34,JLPT::N1,JoyoGrade::XX,1932,Freq::F4,1421,2052
誰,WaniKani::L11,JLPT::XX,JoyoGrade::XX,1933,Freq::F4,1263,1401
錠,WaniKani::L58,JLPT::N1,JoyoGrade::XX,1934,Freq::F4,2103,1862
拳,WaniKani::L41,JLPT::N1,JoyoGrade::XX,1935,Freq::F4,1343,1333
翔,WaniKani::L45,JLPT::N1,JoyoGrade::XX,1936,Freq::F4,1371,1847
遷,WaniKani::L59,JLPT::N1,JoyoGrade::XX,1937,Freq::F4,1402,2530
拙,WaniKani::L59,JLPT::N1,JoyoGrade::XX,1938,Freq::F4,2419,2490
侍,WaniKani::L44,JLPT::N1,JoyoGrade::XX,1939,Freq::F4,1515,2011
尺,WaniKani::L47,JLPT::N1,JoyoGrade::XX,1940,Freq::F4,1763,2342
峠,WaniKani::L59,JLPT::N1,JoyoGrade::XX,1941,Freq::F4,1530,2437
篤,WaniKani::L59,JLPT::N1,JoyoGrade::XX,1942,Freq::F4,1639,1664
肇,WaniKani::XX,JLPT::N1,JoyoGrade::XX,1943,Freq::F4,2193,2421
渇,WaniKani::L30,JLPT::N1,JoyoGrade::XX,1944,Freq::F4,2268,2147
榎,WaniKani::XX,JLPT::XX,JoyoGrade::XX,1945,Freq::F4,2016,2305
俺,WaniKani::L13,JLPT::XX,JoyoGrade::XX,1946,Freq::F4,1534,1829
劉,WaniKani::XX,JLPT::XX,JoyoGrade::XX,1947,Freq::F4,1472,2455
幡,WaniKani::XX,JLPT::XX,JoyoGrade::XX,1948,Freq::F4,1248,1511
諏,WaniKani::XX,JLPT::XX,JoyoGrade::XX,1949,Freq::F4,1680,1718
叔,WaniKani::L36,JLPT::N1,JoyoGrade::XX,1950,Freq::F4,1651,2488
雌,WaniKani::L59,JLPT::N1,JoyoGrade::XX,1951,Freq::F4,1946,1927
亨,WaniKani::XX,JLPT::N1,JoyoGrade::XX,1952,Freq::F4,2160,1851
堪,WaniKani::L59,JLPT::N1,JoyoGrade::XX,1953,Freq::F4,2301,2181
叙,WaniKani::L54,JLPT::N1,JoyoGrade::XX,1954,Freq::F4,1481,1995
酢,WaniKani::L35,JLPT::N1,JoyoGrade::XX,1955,Freq::F4,2124,2626
吟,WaniKani::L59,JLPT::N1,JoyoGrade::XX,1956,Freq::F4,2170,2578
逓,WaniKani::XX,JLPT::N1,JoyoGrade::XX,1957,Freq::F4,2314,XXXX
痕,WaniKani::XX,JLPT::XX,JoyoGrade::XX,1958,Freq::F4,1919,1464
嶺,WaniKani::XX,JLPT::N1,JoyoGrade::XX,1959,Freq::F4,1770,1940
袖,WaniKani::L22,JLPT::XX,JoyoGrade::XX,1960,Freq::F4,1848,1993
甚,WaniKani::L59,JLPT::N1,JoyoGrade::XX,1961,Freq::F4,1948,1758
喬,WaniKani::XX,JLPT::N1,JoyoGrade::XX,1962,Freq::F4,2167,XXXX
崔,WaniKani::XX,JLPT::XX,JoyoGrade::XX,1963,Freq::F4,2251,2000
妖,WaniKani::L40,JLPT::XX,JoyoGrade::XX,1964,Freq::F4,1217,XXXX
琵,WaniKani::XX,JLPT::XX,JoyoGrade::XX,1965,Freq::F4,2189,2706
琶,WaniKani::XX,JLPT::XX,JoyoGrade::XX,1966,Freq::F4,2185,2707
聯,WaniKani::XX,JLPT::XX,JoyoGrade::XX,1967,Freq::F4,2211,1576
蘇,WaniKani::L52,JLPT::XX,JoyoGrade::XX,1968,Freq::F4,1464,1542
闇,WaniKani::L48,JLPT::XX,JoyoGrade::XX,1969,Freq::F4,1448,2041
崇,WaniKani::L59,JLPT::N1,JoyoGrade::XX,1970,Freq::F4,1480,1683
漆,WaniKani::L59,JLPT::N1,JoyoGrade::XX,1971,Freq::F4,1976,2727
岬,WaniKani::L59,JLPT::N1,JoyoGrade::XX,1972,Freq::F4,1781,1860
癖,WaniKani::L46,JLPT::N1,JoyoGrade::XX,1973,Freq::F4,1737,2762
愉,WaniKani::L55,JLPT::N1,JoyoGrade::XX,1974,Freq::F4,2347,XXXX
寅,WaniKani::XX,JLPT::N1,JoyoGrade::XX,1975,Freq::F4,1967,2136
捉,WaniKani::L25,JLPT::XX,JoyoGrade::XX,1976,Freq::F4,1834,2040
礁,WaniKani::L59,JLPT::N1,JoyoGrade::XX,1977,Freq::F4,1932,1978
乃,WaniKani::L52,JLPT::N1,JoyoGrade::XX,1978,Freq::F4,1072,1824
洲,WaniKani::XX,JLPT::N1,JoyoGrade::XX,1979,Freq::F4,1362,1493
屯,WaniKani::L59,JLPT::N1,JoyoGrade::XX,1980,Freq::F4,1660,1687
樽,WaniKani::XX,JLPT::XX,JoyoGrade::XX,1981,Freq::F4,1825,1969
樺,WaniKani::XX,JLPT::N1,JoyoGrade::XX,1982,Freq::F4,1905,2132
槙,WaniKani::XX,JLPT::N1,JoyoGrade::XX,1983,Freq::F4,2395,2537
薩,WaniKani::XX,JLPT::XX,JoyoGrade::XX,1984,Freq::F4,1505,XXXX
姻,WaniKani::L59,JLPT::N1,JoyoGrade::XX,1985,Freq::F4,2084,1700
巌,WaniKani::XX,JLPT::N1,JoyoGrade::XX,1986,Freq::F4,2127,XXXX
淀,WaniKani::L50,JLPT::XX,JoyoGrade::XX,1987,Freq::F4,1778,1957
麹,WaniKani::XX,JLPT::XX,JoyoGrade::XX,1988,Freq::F4,2317,2631
賭,WaniKani::L45,JLPT::XX,JoyoGrade::XX,1989,Freq::F4,1838,1382
擬,WaniKani::L59,JLPT::N1,JoyoGrade::XX,1990,Freq::F4,1792,2156
塀,WaniKani::L47,JLPT::N1,JoyoGrade::XX,1991,Freq::F4,2397,2243
唇,WaniKani::L47,JLPT::N1,JoyoGrade::XX,1992,Freq::F4,2124,2468
睦,WaniKani::L59,JLPT::N1,JoyoGrade::XX,1993,Freq::F4,1904,2291
閑,WaniKani::L59,JLPT::N1,JoyoGrade::XX,1994,Freq::F4,2099,2629
胡,WaniKani::L53,JLPT::N1,JoyoGrade::XX,1995,Freq::F4,1765,2190
幽,WaniKani::L46,JLPT::N1,JoyoGrade::XX,1996,Freq::F4,1614,XXXX
峻,WaniKani::XX,JLPT::N1,JoyoGrade::XX,1997,Freq::F4,2309,2444
曹,WaniKani::L59,JLPT::N1,JoyoGrade::XX,1998,Freq::F4,1474,1913
哨,WaniKani::XX,JLPT::XX,JoyoGrade::XX,1999,Freq::F4,1850,2047
詠,WaniKani::L59,JLPT::N1,JoyoGrade::XX,2000,Freq::F4,1944,2907
炒,WaniKani::L36,JLPT::XX,JoyoGrade::XX,2001,Freq::F5,2481,XXXX
屏,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2002,Freq::F5,2266,XXXX
卑,WaniKani::L59,JLPT::N1,JoyoGrade::XX,2003,Freq::F5,2008,2089
侮,WaniKani::L59,JLPT::N1,JoyoGrade::XX,2004,Freq::F5,2222,2148
鋳,WaniKani::L59,JLPT::N1,JoyoGrade::XX,2005,Freq::F5,1887,XXXX
抹,WaniKani::L55,JLPT::N1,JoyoGrade::XX,2006,Freq::F5,1943,2036
尉,WaniKani::L56,JLPT::N1,JoyoGrade::XX,2007,Freq::F5,1376,1832
槻,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2008,Freq::F5,1600,2179
隷,WaniKani::L34,JLPT::N1,JoyoGrade::XX,2009,Freq::F5,1486,1816
禍,WaniKani::L59,JLPT::N1,JoyoGrade::XX,2010,Freq::F5,2194,XXXX
蝶,WaniKani::L56,JLPT::N1,JoyoGrade::XX,2011,Freq::F5,1828,XXXX
酪,WaniKani::L59,JLPT::N1,JoyoGrade::XX,2012,Freq::F5,2426,2273
茎,WaniKani::L54,JLPT::N1,JoyoGrade::XX,2013,Freq::F5,1788,XXXX
汎,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2014,Freq::F5,1961,2605
頃,WaniKani::L45,JLPT::XX,JoyoGrade::XX,2015,Freq::F5,624,495
帥,WaniKani::L53,JLPT::N1,JoyoGrade::XX,2016,Freq::F5,1934,2494
梁,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2017,Freq::F5,1444,1795
逝,WaniKani::L60,JLPT::N1,JoyoGrade::XX,2018,Freq::F5,1965,1403
滴,WaniKani::L47,JLPT::N2,JoyoGrade::XX,2019,Freq::F5,2155,XXXX
汽,WaniKani::L18,JLPT::N1,JoyoGrade::XX,2020,Freq::F5,1901,1793
謎,WaniKani::L44,JLPT::XX,JoyoGrade::XX,2021,Freq::F5,1382,1834
琢,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2022,Freq::F5,2236,1640
箕,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2023,Freq::F5,1910,2388
匿,WaniKani::L60,JLPT::N1,JoyoGrade::XX,2024,Freq::F5,2035,1731
爪,WaniKani::L34,JLPT::XX,JoyoGrade::XX,2025,Freq::F5,1893,2871
芭,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2026,Freq::F5,2306,XXXX
逗,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2027,Freq::F5,2338,2067
苫,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2028,Freq::F5,2086,1029
鍵,WaniKani::L46,JLPT::XX,JoyoGrade::XX,2029,Freq::F5,1654,1649
襟,WaniKani::L51,JLPT::N1,JoyoGrade::XX,2030,Freq::F5,2055,2522
蛍,WaniKani::L41,JLPT::N1,JoyoGrade::XX,2031,Freq::F5,2021,2295
楢,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2032,Freq::F5,2338,1814
蕉,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2033,Freq::F5,2312,XXXX
兜,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2034,Freq::F5,2176,XXXX
寡,WaniKani::L60,JLPT::N1,JoyoGrade::XX,2035,Freq::F5,2351,XXXX
琉,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2036,Freq::F5,1667,1129
痢,WaniKani::L60,JLPT::N1,JoyoGrade::XX,2037,Freq::F5,2418,1965
庸,WaniKani::L56,JLPT::N1,JoyoGrade::XX,2038,Freq::F5,2121,2281
朋,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2039,Freq::F5,1758,2151
坑,WaniKani::L60,JLPT::N1,JoyoGrade::XX,2040,Freq::F5,1952,XXXX
姑,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2041,Freq::F5,2410,XXXX
烏,WaniKani::L57,JLPT::XX,JoyoGrade::XX,2042,Freq::F5,1762,2172
藍,WaniKani::L60,JLPT::N1,JoyoGrade::XX,2043,Freq::F5,1697,2102
僑,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2044,Freq::F5,2499,XXXX
賊,WaniKani::L57,JLPT::N1,JoyoGrade::XX,2045,Freq::F5,1493,1831
搾,WaniKani::L56,JLPT::N1,JoyoGrade::XX,2046,Freq::F5,2330,2380
奄,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2047,Freq::F5,2250,1388
臼,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2048,Freq::F5,1901,1399
畔,WaniKani::L60,JLPT::N1,JoyoGrade::XX,2049,Freq::F5,2093,2210
遼,WaniKani::L55,JLPT::N1,JoyoGrade::XX,2050,Freq::F5,1852,1937
唄,WaniKani::L60,JLPT::N1,JoyoGrade::XX,2051,Freq::F5,1629,2216
孔,WaniKani::L46,JLPT::N1,JoyoGrade::XX,2052,Freq::F5,1789,2354
橘,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2053,Freq::F5,1709,2140
漱,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2054,Freq::F5,2236,XXXX
呂,WaniKani::L52,JLPT::N1,JoyoGrade::XX,2055,Freq::F5,1306,1431
桧,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2056,Freq::F5,2444,2117
拷,WaniKani::L60,JLPT::N1,JoyoGrade::XX,2057,Freq::F5,2137,2283
宋,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2058,Freq::F5,1689,2242
嬢,WaniKani::L45,JLPT::N1,JoyoGrade::XX,2059,Freq::F5,1714,XXXX
苑,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2060,Freq::F5,1885,1456
巽,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2061,Freq::F5,2427,XXXX
杜,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2062,Freq::F5,1840,1878
渓,WaniKani::L60,JLPT::N1,JoyoGrade::XX,2063,Freq::F5,1618,1887
翁,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2064,Freq::F5,2081,2228
藝,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2065,Freq::F5,1645,2061
廉,WaniKani::L60,JLPT::N1,JoyoGrade::XX,2066,Freq::F5,1974,2173
牙,WaniKani::L36,JLPT::XX,JoyoGrade::XX,2067,Freq::F5,1813,2176
謹,WaniKani::L60,JLPT::N1,JoyoGrade::XX,2068,Freq::F5,2258,1587
瞳,WaniKani::L46,JLPT::N1,JoyoGrade::XX,2069,Freq::F5,1698,1966
湧,WaniKani::L36,JLPT::N1,JoyoGrade::XX,2070,Freq::F5,1963,2309
欣,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2071,Freq::F5,2296,2301
窯,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2072,Freq::F5,2102,XXXX
褒,WaniKani::L40,JLPT::N1,JoyoGrade::XX,2073,Freq::F5,1942,1928
醜,WaniKani::L60,JLPT::N1,JoyoGrade::XX,2074,Freq::F5,2353,2022
魏,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2075,Freq::F5,1739,XXXX
篇,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2076,Freq::F5,1148,2769
升,WaniKani::L60,JLPT::N1,JoyoGrade::XX,2077,Freq::F5,2303,XXXX
此,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2078,Freq::F5,2300,1763
峯,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2079,Freq::F5,1861,2349
殉,WaniKani::L60,JLPT::N1,JoyoGrade::XX,2080,Freq::F5,2118,2111
煩,WaniKani::L60,JLPT::N1,JoyoGrade::XX,2081,Freq::F5,2339,2691
巴,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2082,Freq::F5,1912,2250
禎,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2083,Freq::F5,2243,1992
枕,WaniKani::L30,JLPT::XX,JoyoGrade::XX,2084,Freq::F5,2061,1903
劾,WaniKani::L60,JLPT::N1,JoyoGrade::XX,2085,Freq::F5,2505,1766
菩,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2086,Freq::F5,1806,XXXX
堕,WaniKani::L57,JLPT::N1,JoyoGrade::XX,2087,Freq::F5,2072,2672
丼,WaniKani::L34,JLPT::XX,JoyoGrade::XX,2088,Freq::F5,2413,1437
租,WaniKani::L46,JLPT::N1,JoyoGrade::XX,2089,Freq::F5,2172,2582
檜,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2090,Freq::F5,2191,2180
稜,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2091,Freq::F5,2152,2125
牟,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2092,Freq::F5,1868,1890
桟,WaniKani::L60,JLPT::N1,JoyoGrade::XX,2093,Freq::F5,2228,2908
榊,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2094,Freq::F5,2011,2710
錫,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2095,Freq::F5,2260,2447
荏,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2096,Freq::F5,2424,2610
惧,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2097,Freq::F5,2070,2059
倭,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2098,Freq::F5,2192,2533
婿,WaniKani::L60,JLPT::N1,JoyoGrade::XX,2099,Freq::F5,1990,2671
慕,WaniKani::L60,JLPT::N1,JoyoGrade::XX,2100,Freq::F5,1683,2048
廟,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2101,Freq::F5,2074,2435
銚,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2102,Freq::F5,2220,2134
斐,WaniKani::L39,JLPT::N1,JoyoGrade::XX,2103,Freq::F5,1503,1799
罷,WaniKani::L60,JLPT::N1,JoyoGrade::XX,2104,Freq::F5,2368,1723
矯,WaniKani::L60,JLPT::N1,JoyoGrade::XX,2105,Freq::F5,2307,2278
某,WaniKani::L60,JLPT::N1,JoyoGrade::XX,2106,Freq::F5,2254,XXXX
囚,WaniKani::L39,JLPT::N1,JoyoGrade::XX,2107,Freq::F5,1755,1653
魁,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2108,Freq::F5,2173,1141
薮,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2109,Freq::F5,2512,2567
虹,WaniKani::L47,JLPT::N1,JoyoGrade::XX,2110,Freq::F5,1720,2374
鴻,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2111,Freq::F5,1977,2392
泌,WaniKani::L60,JLPT::N1,JoyoGrade::XX,2112,Freq::F5,2051,2246
於,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2113,Freq::F5,1803,1157
赳,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2114,Freq::F5,2604,2430
漸,WaniKani::L60,JLPT::N1,JoyoGrade::XX,2115,Freq::F5,2353,XXXX
逢,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2116,Freq::F5,1793,2836
凧,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2117,Freq::F5,2581,XXXX
鵜,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2118,Freq::F5,1991,2083
庵,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2119,Freq::F5,1757,2574
膳,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2120,Freq::F5,2126,2121
蚊,WaniKani::L48,JLPT::N1,JoyoGrade::XX,2121,Freq::F5,2520,1556
葵,WaniKani::L53,JLPT::N1,JoyoGrade::XX,2122,Freq::F5,1751,2526
厄,WaniKani::L35,JLPT::N1,JoyoGrade::XX,2123,Freq::F5,2227,2682
藻,WaniKani::L60,JLPT::N1,JoyoGrade::XX,2124,Freq::F5,2073,2747
萬,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2125,Freq::F5,1903,1839
禄,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2126,Freq::F5,1426,XXXX
孟,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2127,Freq::F5,2198,XXXX
鴈,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2128,Freq::F5,2679,XXXX
狼,WaniKani::L14,JLPT::XX,JoyoGrade::XX,2129,Freq::F5,1490,XXXX
嫡,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2130,Freq::F5,1886,2218
呪,WaniKani::L45,JLPT::XX,JoyoGrade::XX,2131,Freq::F5,1567,2195
斬,WaniKani::L46,JLPT::XX,JoyoGrade::XX,2132,Freq::F5,1499,2331
尖,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2133,Freq::F5,2054,2166
翫,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2134,Freq::F5,2682,XXXX
嶽,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2135,Freq::F5,2158,1646
尭,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2136,Freq::F5,2611,XXXX
怨,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2137,Freq::F5,2190,XXXX
卿,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2138,Freq::F5,1519,1984
串,WaniKani::L37,JLPT::XX,JoyoGrade::XX,2139,Freq::F5,1960,1792
已,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2140,Freq::F5,2644,XXXX
嚇,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2141,Freq::F5,2557,2422
巳,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2142,Freq::F5,1728,1808
凸,WaniKani::L57,JLPT::N1,JoyoGrade::XX,2143,Freq::F5,2299,2617
暢,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2144,Freq::F5,2125,2162
腫,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2145,Freq::F5,1749,1569
粟,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2146,Freq::F5,1909,XXXX
燕,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2147,Freq::F5,1917,2426
